,text,label
674,"我还记得，那个是暑假，我趴在窗户上看着短头发的她推着自行车，微风撩起她的短发，这一刻我也许就喜欢上了她吧，虽然我们经常斗嘴，可是那是最单纯的喜欢呀！那年我18岁！
我以为会一直这样下去，她没男朋友，我没女朋友，或许最后我们真的在一起了?
后来毕业了，我们一起参加一个好朋友的生日聚会，在KTV里，我看到有个男生一直搂着她肩膀，我感觉惊讶又不自在，后来我才知道：她早就有男朋友了，看到她在KTV里对我唱着 周华健的朋友，我才知道我们仅仅只是朋友而已！于是我点起了我20年来第一支烟，深深地吸了一口，那种感觉仿佛你被全世界所抛弃的感觉，那年我20岁。多么痛的年纪
后来我们就慢慢的变成了陌生人，虽然后来，她分手了，可我却还是没有勇气争取一次，虽然她知道我喜欢她，
而我们仅仅是朋友罢了
今年我23岁，还是一个人，我没有再遇到过喜欢的人，也许到了将就的年纪也许会将就吧
～致我终将逝去的青春
Zyt",好评
675,"送货很快！京东快递确实厉害?。
说说机器，本来2号下午到的，但是回老家了，五一放假回来才用上。之前一直有顾虑，觉得手机是不是有点贵，配置有点低之类的，拿到手机之后就没有了。手感不错，没有体验过15,但是15P的手感也很好，比我的mx5要大一些，Flyme7流畅，宇航其实相对来说一般，不过充电挺快，相对于我之前尿崩的mx5来说已经非常好了！相机?已经有质的提高了，外放双扬声器简直太爽，贴一个音乐的链接，如果看到的可以试试The Nature Sounds Society Japan的单曲（下面截图）如果拿到机器的可以听听，虽然这也不是这机器独有。其实之前想换别的手机的，要不就是背后指纹，这个确实想来想去接受不了。想着同价位的手机如果没有特别突出的点，那还是换我熟悉的手机~毕竟我还买过瘦金体这么漂亮的字体了~~奇葩人的奇葩理由。其实早晨是刷论坛发现有人讨论这手机跟其他品牌某手机的对比，想起来我还能评论。字数够了，下面图片补上",好评
676,快递终于到了，激动\(≧▽≦)/的要死，等了三四天，终于终于到了，包装的很好，电脑也没有损坏，太酷了，都说漂亮，其实我是小白对这一行一无所知，但是我问问题，客服都一一耐心评论，其中问的问题我都感觉白痴，但是客服 黑寡妇，蜘蛛侠都认真回答我的问题，着实让人感动，我买这一款还是非常担心的，因为什么也不知道，也没有在网上买过这么贵的东西，所以说一直很忐忑，但是当看到电脑的时候，玩了一会，感觉有一种物有所值的感受，我买的f2k，相比其他电脑在电脑功能，配置，以及颜值上都略高一等，电脑激活Windows的时候，着实麻烦，让我弄了一个多小时，这个过程黑寡妇客服一直耐心给我解答，一步一步来，所以说我感觉这次买电脑买对了，如果你想买电脑陪伴你度过大学生活，我感觉机械师是一个不错的选择，我不是托，也不是刷单，我只是就事论事，如果你想买这款机子就不要犹豫了。（我的个人经历，不喜勿喷，?）,好评
677,本来想发到青岛的，然后因为个人原因转去了长沙，客服很耐心的给换了，时间也很及时，这点非常给赞！其次再来说说电脑，电脑是有个布袋包装的，然后和数据线和电源分装在硬板包装盒里，包装上还是保护的比较好的，配送了鼠标和鼠标垫，鼠标用着还可以，适合男孩子。电脑整体来说方方正正，厚度适中，重量也还可以但不是轻薄本，携带还是装在双肩包里比较合适个人感觉。外观很酷炫狂拽哈哈，女孩子就不要考虑这款了，个人觉得太过男性化了。帅气的小姐姐其实也可以选择的哦～键盘的声音真的非常好听！！给赞！！我记得在抖音上看到过键盘的声音！真的很享受！按键感觉也很舒服～灵敏度还可以，大小宽度比正常电脑感觉略微大一点，其他感受还在进一步的摸索和探讨中，使用一段时间再对这方面进行追评。电脑的显示屏很大，玩游戏应该看起来还不错，我主要用来办公，因为觉得游戏本性能还不错，所以买来打算体验一番。,好评
678,用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，用着还行吧，就是屏幕分辨率不是很高，,好评
679,"用了半个月，来说说优缺点
缺点:
电池:3000毫安的电池，虽说搭配快充，但是耗电很快。一天三充属于正常现象。
发热:有时候看爱奇艺都能热起来，游戏就是第三局王者开始热起来，热的温度背部50多度吧
圆点反馈:不能调节圆点反馈压力力度，开启省电模式之后，没有震动反馈，但是想想这个价位还是只能说在好用跟能用两者趋向于后者罢了。
相机:不知道是相机优化问题还是其他问题，在拍照后的响应速度还是不够快（拍完一张，显示旋转几圈后才可以），无缘连拍！
优点:
机身:有颜值 轻薄 侧面指纹响应也不是体验很差
相机:只要不是暗光环境下，基本可以满足拍摄需要
游戏: 王者荣耀 吃鸡刺激现场 决战平安京 都可能够流畅玩耍（未开高性能模式）
系统:还是依然好用的安卓系统之一。
总结，999的价位依然有竞争力，有颜值的同时，三星处理器表现也不逊色。但手机电池的短板对于许多用户来说不能忍受，那么希望，轻度用户可以选择s6！",好评
680,"心情复杂得写下这篇评论。因为担心文字太多，所以部分通过截图方式上传。
我是5月1日拿到货的，买的是黑色的15plus版本的，6+64g版本的。拿到手后，确实被这个手机的外观惊艳到，在这里提一点哈，评论里麻烦不要出现【你可劲儿吹吧，sao n i ma】之类的唱衰的话，手机市场多元化，何乐而不为呢？我说的就是各位喷子大神，您不喜欢您就不要来看了，看我们这群狗在食屎你还要点评一下屎的味道到底好不好，您闲得慌还是饿得慌？
手机的home键很小，确实很小，大概就中华2b铅笔头上的橡皮擦那么大小摸起来也不会突兀啥的，黑色的一体效果很棒。特别说一下震动的，应该叫，，。算了，就叫它小马达，确实挺好的，形容一下吧，如果你在蛇精，那么15的就是你蛇出去的一发，一发，一发，普通的马达就是，你蛇完了后的麻麻地感觉，不要笑哈，确实是这样的，在下也就不匿名了。然后，手机图片我是用Pro6拍的，抱歉，真的不会用Pro6的相机。",好评
681,"第一次买好一点的游戏笔记本，对于游戏笔记本还是有点陌
生，而且之前从来未在网络上购买过类似于这些的笔记本电
脑，担心质量或者外屏不保险或在运输过程中有破损现象，
迟迟不敢下手买，这台电脑经过综合比量性价比是最高的
一款，价格也不贵，而且经客服介绍，客服。还会提醒你及时检查游戏笔记本的
外观等感觉客服很好。再说这台笔记本外观非常的精美
细致，有种对男人与生俱来的吸引力刚刚入手几天里面
的显卡、硬盘、主板等都有了细致的了解运行如GLAS. 
使命召唤12、跳伞求生等都很流畅电脑散热功能比较完
备，不会同之前的电脑笔记本发生果然蓝屏的现象电脑很
实用也很不错，对于偶尔或者喜爱大型单机游戏和英雄联盟
以及守望先锋的玩家很实用也很有吸引力。对于初次接触接
触此类优良的笔记本对我也是一种乐趣很推荐这款游戏笔
记本电脑，同时十分感谢客服。的耐心、细致、热
情、周到的服务和讲解。",好评
682,"电脑刚用几天就连续出现了蓝屏，一天好四五次的那种。联系客服后说让专业人员 上门 调试处理看看是不是硬件的问题。那人却嫌麻烦不愿过来，让我把电脑寄过去，这个可是和客服说的完全不一致。后来我重新装了下系统,并在NVIDIA官网下载了对应的显卡驱动。到现在一周未出现蓝屏。我比较反感的是技术人员并没有按照流程那样上门处理问题（与客服和售后条例上的要求不符合）。 此外客服态度还是很好的，细心。最后说一下我对这款电脑的看法： 电脑到手时没有使用过的痕迹，应该是新机。 这款电脑的配置对于这个价位来说还是很不错的， 电脑的材质还是可以的。 屏幕的可视角度很大不会出现反光的现象，而且画质看着也很舒服。 键盘的灯光不是每个按键都有一个，而是范围性的照亮，但是看着也不错。电脑的扇热性很不错。外观也好看，比许多的游戏本薄，但是有点重。 总体说这款电脑还是很实惠的。 这次购物体验可以打4星半。",好评
683,"图片我就随便选两张，因为图片网上都有，别人也发了，我再发也没有意义。
我就来从自身说说这个手机吧。
买来是当备用安卓机的，所以就要4g运存，再加上本身也不喜欢大屏手机。
第一次用三星手机，安卓机皇至少现在觉得是当之无愧的，当然跟苹果比差的就不止一点了，也不要喷，跟我用的果8流畅度什么的差太多了，跑分也不如a11，当然日常使用足够了。面部识别没有想象中的好用，有的时候洗把脸都解不开。曲面屏不习惯，游戏手感很差，至于这个立体声，听网易云的无损音乐，没感觉有什么区别，立体声很长时间之前有的厂商就出了，所以没有什么用，960帧的话没拍过，我也不会摄影，新鲜感过去就完了，动态萌拍功能没啥用，我就不多说了，
总体就是，没有什么让我惊艳的功能，作为备用机来说足够了。
如果要买来用的话我还是推荐苹果，这个价格加点可以买x了，还是看个人吧。有什么想了解的可以问我，懂得话我会告诉你的",好评
684,家里所有电脑清一色的苹果产品，这款电脑是因为使用网银、证券等软件必须用Windows PC而作为补充购买的。 经过比较买了这款经典的ThinkPad， 超薄型的14寸， 携带比较轻便。 （追求性能和视野，所以不如12-13寸的轻便)。 实物的工艺是ThinkPad一贯水准，虽然不如苹果电脑，也算细腻。 对工作中习惯这款电脑的人，还是很熟悉和方便的。 电脑预装了家庭使用几乎所有的软件， 娱乐、办公、通讯等等。  开机设置也全程语音提示， 几乎不需要动手， 只要口头回答&ldquo;接受&rdquo;，&ldquo;是的&rdquo;就可以完成开机设置。 屏幕显示细腻， 字体又不会过小， 保护视力。 键程尤为舒适。 触摸板的使用和苹果MacBook几乎一样，支持各种手势。 唯一略显不足的是电池的表现， 3芯+3芯的双电池设计，也只能使用4-4.5小时。  和苹果的7-9小时等相比还是有所差距。 平时不打游戏， 对显卡和CPU的性能还无从比较。  但是总体而言这是一款性能比较突出的Windows PC。,好评
685,"因为最近想换笔记本，这款出了之后就迅速入手了。外观确实很棒，三面金属，很有质感，丝毫没有塑料的那种廉价感。厚度和重量和朋友的mac相比旗鼓相当。179&deg;弯曲蛮惊喜的。性能方面因为和thinkpad x1，xps等超级本用得是一样cpu，显卡，所以在超级本里面目前来说应该是顶配。散热的话官网宣称很好我还没测过不清楚。256g日常办公绝对够用。至于普遍诟病的屏幕问题，我觉得色域这事吧我看是看不出来。另外我是外接显示器作为第一屏使用，显示器和笔记本还是蛮搭的，金属感很棒。
总之我觉得在5k领域，这种搭配比小米的性价比还要高点。实验室有人之前买了hp，7k多，给我感觉2款差不多。华为自己家的matebook X pro超级好看但i7的要1w买不起，这款i7比i5多700而上万的笔记本同样cpu差异都是two k所以果断选i7啊~~总之我感觉这款笔记本在未来三个月性价比横扫了，包括自己家的matebook d系列，已经安利给朋友们了，先说这么多使用之后再追评~",好评
686,"收到货还行，里面包装没有损坏，但是外包装盒已经烂了。。没有送什么指环扣支架，当然也不需要。手机壳还可以，手机膜超垃圾，不去不送。
使用上觉得没毛病，系统流畅 app运行速度快，能刷微信微博、看看视频啥的 不卡就可以。
不过拍照确实有点.....尴尬。在白天光线良好的情况下，MIX 2 的成像颜色比较准确，焦点附近的细节辨识度非常高，但是照片边缘有一定的涂抹现象。MIX 2 相机的白平衡比较准确，在尝试了多种室内灯光布置之后，相机都能准确识别并尽可能好地进行色彩还原。但是整体偏黄！！！值得一提的是，MIX 2 在几个很容易察觉的细节上提升良多，一是屏幕的最高亮度提升了不少，特别是与 MIX 1 代对比非常明显；二是屏幕的触摸灵敏度相对小米 6 有了明显的提升，之前我在行走等状态下用小米 6 打字，会出现的误触等情况在 MIX 2 上再也没有出现过；三是 MIX 2 的震动体验非常好，力度和振动源的位置保证了极佳的手感。",好评
687,"这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.
这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.
这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.
这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装   整体还好.这电脑不错   屏幕清晰  音质较好但是就是没系统装word  ppt都是回来自己装",好评
688,"早期玩机的人都属于爱折腾的人，一边深受各种手机系统的缺陷而苦恼、一边在网上苦苦搜寻解决方案.
从wince、palm、Blackberryos、塞班到ios以及安卓.一颗爱折腾的心早没有了当初的激情.唯有情怀两字！个人win系列的使用较多.可是后来大家都懂得blackberryos同样高效，可惜在国内一直水土不服，莓粉们也一路又爱又恨的追着一部又一部BB机器.数不尽的经典机型逐渐的慢慢消散.我也一直不再尝试下手黑莓.直到最近看了下这款最后一款黑莓自主设计且是国内首款国行的机器，心又活了.
其实黑莓无需去说太多.一部商用高效的个人无线终端机器就足已说明一切！喜欢的人喜欢它的一切.不喜欢的人说再多也无爱.
喜欢性能机器的可以不用再考虑这款.喜欢独特立行的朋友也请考虑清楚.或者你比较娴熟的操作只能是拨打电话！
末尾例行公事的说下心得：系统流畅、依旧高效以及良好的续航以及握持感.重要的是安全感依旧！期待这部能陪我走的更久一些！",好评
689,信赖首选京东，默默哒一直看着它一年一年发展的越来越好，心里也在为京东发展壮大而加油打气。为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，明天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧！既省钱，又节省时间，永远支持信誉商家《京东》。,好评
690,无案牍之劳行，无丝竹之乱耳，机械师在手，天下我有。一个美好的周末，一杯咖啡，一曲民谣，打开不到三天即到货的机械师，点亮折扣买的同款配套机械键盘，在节奏韵律极强的动次打次动次打次声中，我开始了英雄联盟的快乐时光。高清像素的显示屏，无黑点无卡帧，外放声音全程清脆干净，低音部分就是加农炮，沉稳！为了享受同时开了音乐播放器，16G内存完全支持多程序运行，不卡不顿不低热，风扇基本无声音，此时无声胜有声。在一次追杀中，我手速提升四倍，每秒几乎4-5次，同款配套的鼠标完全配合，点击分辨率较高，在这类似网咖配置的硬件条件下，我完成了四杀。打了两局后，比赛开始了，由于用的是无线网，我担心选择高清画质会影响流畅度。结果发现机子的WiFi能力也很强，无线状态下收发能力都很强，比我之前的机子好上不少。一个美好的周末，一次美丽的购物，机械师，值得拥有，感谢聂隐娘推荐，品质有保障。,好评
691,之前用的是yota2  ，前段时间出3的时候，想换yota3来着，被媳妇发现，说没坏不能换，所以没换成。结果前段时间，让她帮我拿电话的时候，她手滑给摔坏了，哈哈哈！我想换不让换，这下变成她给我买了。  京东 快递 真的挺快的，下单的时候，正赶是下了两天雪，这种情况，第三天也给送到了，真的挺快。  机器到了之后，打开一看，外观太漂亮了，比之前的yota2好千百倍。正面屏是5.5寸的，背面墨水屏是5.2寸的，yota2正面才是5.2的，不是一个级别的，握着的手感也很好。这几天使用的感觉不错哦，玩游戏也不卡，流畅度也很好，耗电量也不是很大，就是充电的速度比我的P10plus要慢一些。墨水屏锁屏的时候，是有屏保图案的，这一点比yota2好很多，yota2墨水屏锁屏的时候，没有屏保，正在看什么，就是什么界面，很烦人。通过用的这几天，感觉和yota2比较来说，不是一个级别的，YOTA Y3的使用体验真的太棒了。最后还附了我阵亡的yota2的照片。,好评
692,"用过乐檬K3note和ZUK Z2，对联想的千元机比较认可，这次看到S5发布，就买了台，以下是使用3天后的感受。

1、先说结论：S5的做工和ZUI系统，在这个价格还是有性价比的。

2、我买的是纯黑版本，拆封时，感觉手机做工不错，黑屏状态下的面板很漂亮。但是，贴上钢化膜、加了保护套之后，就像美女穿上了大棉袄看不出身材好不好了。。 当然，手机都这样。

3、手机系统ZUI，之前用ZUK Z2，还是比较满意的。S5用的是基于安卓8.0.0版本的3.7.253稳定版；ZUK Z2还是基于安卓7.0版本的3.1.117稳定版。已经习惯了这个系统，除了S5最下方3个虚拟按键用起来没Z2的单个物理键好用，其他差不多。

相机，感觉S5明显强一些，研究不多。

人脸解锁，挺好用，赞。

预装软件方面，有MS Office全家套和视频、新闻之类软件，反正都可以卸载。

唯一差评的地方，这版本的ZUI的负一屏，不能自定义，固定是新闻，而且有广告。这点比ZUK Z2的体验差。希望更新时改掉。",好评
693,1.首先很感谢京东官方提供这么好的平台让我可以买到这么好的一部笔记本2.先说机械师的反面，为什么我喜欢说反面，因为我喜欢反着从背后来，他的背后设计确实很新颖，满满的工业5.0的气息，让人眼前一亮。3.接着说他的内有乾坤之处，不管是键盘布局还是键盘背光灯，可以自己调节背光灯颜色和模式，都充分考虑了消费者的使用感受，发自内心的喜欢。4.再说重点了，就是炫酷的蓝色科技灯，不管是黑夜还是半天，总是让人忍不住的多看两眼，就因为那一抹蓝色，蓝的那么让人心醉。5.我会长期使用，主要用途就是办公，我对续航时间不是特别在乎，对性能也不是特别在乎，但是说不定哪天也要用到性能之处呢。6.吃鸡无压力，跑分也在29万以上，非常棒，开机三秒打开。7.最后要感谢客服&ldquo;仙灵女巫&rdquo;和&ldquo;娜可露露&rdquo;周到的服务。8.最后不知道说什么了，祝大家新年快乐，有玩吃鸡的可以好友xiaozhi316，一起来畅快游戏吧。,好评
694,"相当好，超越预期。
这次买 zug 5s 纯属偶然。因为常用手机屏幕摔碎，备用机又不给力，所以准备随便选一个备用机，但一搜之下发现了 Mann 的这一款，毫不犹豫地就买了。拿到之后完全满意。有几点不得不说：
1、又大又沉，分量够，外形粗犷硬朗，喜欢大机型的男人用相当合适，秒杀各种小机型。（配色还不够协调，黄色的侧边按键有些不搭。不知道是出于什么考虑？）
2、三防效果好。马上放在水下冲洗，跌落测试，都毫无鸭梨！带着去洗澡也可以！
3、超大电量！电池能用很久，看上去三天都不用充！我之前查过市场上的手机，电池电量在4000毫安以上的少之又少，很多户外机只配了2000多毫安的电池，不知道怎么够用。
4、系统很干净。打开之后没看到不必要的预装 app。可以说比绝大多数其他厂商都要有良心。我用过很多手机，打开之后基本上都是一堆奇葩的预装。这个要赞一下！
5、售后态度好。打个电话就解决问题了。响应快。",好评
695,简单说一下pro7 我本身就是从事通讯行业 所以算半个业内人士 这款机器1599刚入手 4+64性价比来说非常高 就背面这小画屏就值了！对魅族争议最多的就是万年联发科！其实联发科有自己的优势 P25对比骁龙625肯定是吊打 对比目前主流的660也是半斤八两！不要迷信跑分 那只是参考！魅族自身flyme优化的本身就不错 所以整体使用非常流畅  对比满大街18比9的假全面屏pro7大小适中。当然如果喜欢看视频还是考虑买个大屏的 拍照 声音只能是中规中矩 不突出 也不算差 日常够用 两个小细节可以改进的更好些 比如手电筒和截图功能可以学习一下ov 先说手电 魅族也是下拉菜单在里面选 或者工具箱里选 但是关手电也是需要退回到这个界面才可以 这方面ov就人性化的多 简单按两次电源就关闭！截图目前发现也是不人性化目前看到只能整屏截！因为还没正常使用不清楚电池怎么样 看评价好像一般 不过支持快充所以这方面问题不大。总体来说1599绝对超值！,好评
696,超级没手感，很轻，跟商场的模型手机一样，卡槽竟然是塑料的，表面无光做工粗糙，像素一般，反正没有眼前一亮的感觉，甚至还有点嫌弃，不适合年轻人，只适合小朋友和老年人，快递更是无力吐槽，跟八毛钱的平邮可以相其并论显示的物流信息就是每天走一步，配送时间也搞得好早上七点到晚上七点，偶白天上了一天班没见送过来，赶着赶着都赶到七点给我送过来了，恰好赶上我下班刚回家，送过来就送过来了也没看到打电话通知一声，还是我自己去看物流信息有没有更新，一看就怎么到评价那一栏去了，就去店里拿，一看，前台扔地上了，我要的时候也是跟平时衣服包裹一样的一甩就飞过来了，看着人家拿着你这几百块的东西甩来甩去没一点感觉才怪呢，如果当初送货的打电话通知一把就不会倒至货到了我也不知道，包裹单上面也注明是什么轻拿轻放的物品，反正这是我在京东上买的最不满意的一次，再也不来买了，一定要缷掉,好评
697,"用了几天，说说感受。
优点：1、前后屏质量好，外观漂亮。2、看书方便，背屏不需密码就能打开，打开后屏就能看到正看的书，实现随时随地看两眼。
需改进的地方：1、背屏设置，其它页面都好屏蔽，但墨知一直霸占一个屏位，我不用墨知，能不能给我一个选择的权利。2、背屏设置页是不是可整合在功能键里调用，不要单占一个页面。3、背屏阅读软件都是阉割过的，除了墨知，其它的阅读软件都不能做笔记，不能分享，没有在线或本地辞典，希望以后能加上。4、掌阅在背屏切换到主屏，但不能从主屏切换到背屏，而京东阅读两者都没切换方式。5、京东阅读在主屏下载好的书，在背屏却找不到，需重新下载。6、背屏双击解锁经常失灵。7、背屏锁屏界面能否加上电量显示？8、能否在背屏添加自己想用的APP？比如说新闻类，我习惯用网易新闻，不想用界面新闻。9、希望yota3能多听听用户意见，才能做的更好，没有用户，你什么都不是。",好评
698,最近刚好想买电脑，在京东看了好多品牌，看来看去最终下手F117，这配置不错啊，新7代的I7CPU，加上1050TI的独显，一下子就决定下手了。6号0点抢的。绯红女巫很周到很详细解答我的问题，非常感谢！10分钟的时间定下配置。发货速度飞快，第二天中午快递就送到了，给商家和快递都点个赞。电脑到手一看外观真的不错，比我想像中还要好，开机一次点亮，开机速度8秒，帮我装好了系统，上手立马装游戏试玩，新CPU加上1050TI独显感觉非常爽，扛扛的。鲁大师跑分20W+。机器温度控制的不错，正常在50度左右（鲁大师），正常时几乎听不到声音，强冷时感觉后面的风非常大，非常强撼。键盘的背景灯非常好看，也非常实用。日前只配了256G的固态，等用段时间再考虑加机械硬盘。最后要赞下售后，不知是什么原因还是对WIN10的不熟，弄得系统不能正常游戏，商家直接换了台机器。速度超快。给100个赞，谢谢神奇先生的售后服务。上图啦~~~~~~~~~~,好评
699,首先，机子的性能很不错的，i7-7700HQ/8G/GTX1050/1T的配置是非常得强大，就相同配置的机子机械师的价位是良心价。 其次，就是机子的IPS屏给我的感觉非常得好，看着很舒服，分辨率也很高，看高清电影十分的震撼，发挥出来了高清电影的画面质感。 最后就是，机子的散热性能十分的棒，打游戏大型游戏的时候也不烫，双风扇毕竟就是强悍，一会会就能将温度降下，平时用的时候，风扇很安静，这个本子相当不错，发过来的时候箱子封条完好，箱说齐全，应该不是*，然后也没有漏光，屏幕坏点问题，看来我运气不错哈哈，比我以前那台老爷机给力多了，买来主要是我做研究需要用到一些专业软件，目前都能流畅运行，不玩大型单机，偶尔打英雄联盟，应该是固态的关系，载入速度相当给力，还有就是特别感谢客服人员的耐心指导，中间出了一点小问题，询问客服立刻就解决了，你是最棒的客服&ldquo;神奇先生&rdquo;！希望机械师大卖特卖！,好评
700,"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验！
Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong custThank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong cust!",好评
701,"终于终于，等待了。9月14日预定，27日付余款，10月1日才到货。京东的货源也是服了他，说好27日陆续发货，过程也致电多次京东，无果，继续等待！！！

一直是三星的忠实用户，从GALAXY系列开始，一年一换，保证个人生产力的高效。三星也足够强大，目前暂时超越了苹果，软件也足部迎合国内市场，向国内优化软件及UI，希望能做到更好。硬伤就是，稳定性不强，个人也是习惯三星的综合，所以一直再用。有几点应分享一下：

1、这次的NOTE 8可以形容是，手机中艺术品，拿点了重量偏重了点。
2、后置指纹（秒开），还在足部习惯中。虹膜及面部识别，可以说超越了苹果。
3、软件，积累了前几代的有点，有传承下来及优化了，通话录音、微信短片、摄影效果、日历丰富了农历节假日、安全文件夹。
4、重点强调，这次也加入新科技科，屏幕录影功能，后期景深制作等等。



明天再次期待新产品。。。同时希望京东首发有改善，谢谢。",好评
702,"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。 Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong custThank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong cust",好评
703,先说好的方面，快递速度很快第二天就送达，各项数据没有虚标，各硬件均为全新的，鲁大师跑分27W，综合体验加上价格较低非常不错。。再说不好的体验，初开机时长时间电脑在开机自检状态20分钟无反应，重启后才顺利进入系统，但重点是无法在不激活Windows前安装鲁大师，CPU-Z，adid64甚至winRAR等软件，在询问客服后说是必须要联网激活Windows之后才能安装，至少我没再其他电脑上听说过这种前提，我这种状况也并未在网上搜到过，最终无奈下被迫激活Windows放弃7天无理由退换，激活后再次运行仍弹出软件无法运行的框框，确定后继续弹出某个框框，点击后才能顺利安装。。我不知道这种设置是不是必须在激活Windows之后才能打开，如果是，那这款产品要求有点过于霸道，因为不能在激活之前对电脑进行检测，否则万一是二手或者多次使用过的不能无理由退换。但如果激活前就可以找到该设置而我并不知道，那只能说售后水平有点差。。,好评
704,"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。
Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong custThank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong cust",好评
